game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
87,random,minimax_h4,B,A,0,B,34,14,-20,22,11,11,0.0671096240694169,9.312303154729307e-05,0.006100874915401536,8.465730140663005e-06,11,0,286,0,48,0,3.0,0.0,3,
88,random,minimax_h4,B,A,0,B,40,8,-32,26,13,13,0.15725879397359677,0.0001987089344765991,0.012096830305661289,1.5285302652046084e-05,13,0,509,0,79,0,3.0,0.0,3,
89,random,minimax_h4,B,A,0,B,48,0,-48,23,12,11,0.1307677090226207,0.00011408000136725605,0.01089730908521839,1.0370909215205096e-05,12,0,445,0,66,0,3.0,0.0,3,
90,random,minimax_h4,B,A,0,B,42,6,-36,22,11,11,0.10403554097865708,0.00016016600420698524,0.009457776452605189,1.4560545836998658e-05,11,0,391,0,58,0,3.0,0.0,3,
91,random,minimax_h4,B,A,0,B,42,6,-36,17,9,8,0.07917220998206176,9.141801274381578e-05,0.008796912220229084,1.1427251592976972e-05,9,0,291,0,40,0,3.0,0.0,3,
92,random,minimax_h4,B,A,0,B,44,4,-40,30,15,15,0.106000000028871,0.00013649897300638258,0.0070666666685914,9.099931533758839e-06,15,0,366,0,52,0,3.0,0.0,3,
93,random,minimax_h4,B,A,0,B,35,13,-22,24,12,12,0.06687616693670861,9.225093526765704e-05,0.005573013911392384,7.68757793897142e-06,12,0,315,0,51,0,3.0,0.0,3,
94,random,minimax_h4,B,A,0,B,39,9,-30,20,10,10,0.10346904204925522,0.00013462404604069889,0.010346904204925522,1.3462404604069889e-05,10,0,399,0,54,0,3.0,0.0,3,
95,random,minimax_h4,B,A,0,B,45,3,-42,17,9,8,0.20755341602489352,0.0002097500255331397,0.023061490669432614,2.6218753191642463e-05,9,0,448,0,58,0,3.0,0.0,3,
96,random,minimax_h4,B,A,0,B,46,2,-44,45,23,22,0.17212929303059354,0.0002359159116167575,0.00748388230567798,1.0723450528034432e-05,23,0,721,0,110,0,3.0,0.0,3,
97,random,minimax_h4,B,A,0,B,44,4,-40,32,16,16,0.17592466401401907,0.00024054202367551625,0.010995291500876192,1.5033876479719765e-05,16,0,577,0,88,0,3.0,0.0,3,
98,random,minimax_h4,B,A,0,B,37,11,-26,35,18,17,0.11152766592567787,0.0001542509999126196,0.006195981440315437,9.073588230154093e-06,18,0,521,0,72,0,3.0,0.0,3,
99,random,minimax_h4,B,A,0,B,39,9,-30,19,10,9,0.0909782939706929,9.346002480015159e-05,0.00909782939706929,1.0384447200016843e-05,10,0,404,0,60,0,3.0,0.0,3,
